messageId,timestamp,author,authorChannelId,isChatOwner,isChatSponsor,isVerified,message
LCC.EhwKGkNNdjd4NGFSMW84REZjX0V3Z1FkN0JFRk9B,2025-09-14 01:14:32.605307+00:00,enwat,UCqCetLJGjGo4oQE9K5SMmJg,False,False,False,エンバペ可愛い
LCC.EhwKGkNLbkkzb21SMW84REZZTER3Z1FkeFFRVy1B,2025-09-14 01:14:39.259521+00:00,甘党,UCMbYicvcXL53McStkLlfY2A,False,False,False,つらい
LCC.EhwKGkNMdXdxSXFSMW84REZYTVlyUVlkS244SXF3,2025-09-14 01:14:40.468546+00:00,れおん,UCbnSE7sGmuIjFs_fThxGpGw,False,False,False,エンバペ別格
LCC.EhwKGkNOekc1WXFSMW84REZjNE1yUVlkNFFrS1VB,2025-09-14 01:14:41.471765+00:00,H,UCds923SIDegcqgAfRo1z3zg,False,False,False,とにかくエンバペがすごい
LCC.EhwKGkNOenQtWXVSMW84REZmSER3Z1FkTnFVWU53,2025-09-14 01:14:43.901214+00:00,mt,UC5R4JhU4_tyKptxc3sIIbUw,False,False,False,ソシエダ弱
LCC.EhwKGkNQRFVpWXlSMW84REZjNE1yUVlkNFFrS1VB,2025-09-14 01:14:44.159571+00:00,さかな,UCbIUVNCar_iNUhvbGriFTuw,False,False,False,バペさん、すごい
LCC.EhwKGkNNeWFwNDJSMW84REZWckJ3Z1FkaEw4alN3,2025-09-14 01:14:46.750088+00:00,ハルＲ２,UCv96SxW7MluhNM5S4phFeqQ,False,False,False,まだオヤルサバルはパスくれる方、SBとIHがしんどい
LCC.EhwKGkNMTFQ1bzZSMW84REZkTWtyUVlkelE4aF9B,2025-09-14 01:14:49.877793+00:00,はン,UC9gzBeJF64YztYeg_ACsOeQ,False,False,False,結果で黙らせるしかない
LCC.EhwKGkNOMjF0SS1SMW84REZlX0R3Z1FkblpJc0Zn,2025-09-14 01:14:51.151476+00:00,yy tt,UCmvFEkX6SYr7usw2jfuFQOA,False,False,False,マドリーなんだかんだ四連勝か
LCC.EhwKGkNOYXQzSS1SMW84REZkZkF3Z1FkRldzR1dB,2025-09-14 01:14:51.817557+00:00,gu u,UCh-ompfEt487Vq0qAGj5s7w,False,False,False,もうバスクだけでやればいいのに
LCC.EhwKGkNNUGYwWkNSMW84REZTTW1yUVlkaENBU2ZB,2025-09-14 01:14:53.735394+00:00,かふぃ,UCwLwgnQHlgiYtlFT0EZyntQ,False,False,False,これは切れていいよ
LCC.EhwKGkNQaVQwcENSMW84REZYUFB3Z1FkMWVZREZn,2025-09-14 01:14:53.735925+00:00,シュウ,UCn2IkOQLuNW3l1lUes741fw,False,False,False,ソシエダやべえわ
LCC.EhwKGkNQRFprSkdSMW84REZWbkN3Z1FkaTdVOXJR,2025-09-14 01:14:54.760789+00:00,reiry h,UClgWdSARpS9AWFlHOJj3Ajg,False,False,False,降格してもヤスダに残留させられます
LCC.EhwKGkNNQ2s5cEdSMW84REZjNE1yUVlkNFFrS1VB,2025-09-14 01:14:56.434351+00:00,yuki,UCFYAcBbBt3WCveqs28vki7Q,False,False,False,エンバペ髪型だけ気になる
LCC.EhwKGkNONzRsNU9SMW84REZRckR3Z1FkOXRRZzFR,2025-09-14 01:14:59.072831+00:00,kc c,UCHrW1-2KksLk3zUJUJcPPeQ,False,False,False,次スパーズ観ますか？
LCC.EhwKGkNQZkxuWlNSMW84REZRZkR3Z1FkU0lNdXJR,2025-09-14 01:15:01.263287+00:00,ワタル,UCYdDEtigyQ7QFX22i66DwHg,False,False,False,久保はキックの安定性が足りないんだよな
LCC.EhwKGkNPQ3Y4WmlSMW84REZVRER3Z1FkMFdjNHhn,2025-09-14 01:15:11.024716+00:00,ゆりひろ,UCZ-iYa1zC7erwk0WjJe3QWg,False,False,False,ソシエダ4戦勝ちなしか・・・
LCC.EhwKGkNMUDZySjJSMW84REZkTWtyUVlkelE4aF9B,2025-09-14 01:15:20.393314+00:00,enwat,UCqCetLJGjGo4oQE9K5SMmJg,False,False,False,こんな酷いなんてアロンソも複雑やろな
LCC.EhwKGkNNYl9ySjZSMW84REZmSER3Z1FkTnFVWU53,2025-09-14 01:15:22.488519+00:00,来世はひとなみ,UC1HjLO5RkOQ5zcPolFmuO5A,False,False,False,とりあえずアランブルと組ませるのやめてほしい
LCC.EhwKGkNLS3Z0WjZSMW84REZRX0l3Z1FkZWpnWjNB,2025-09-14 01:15:22.626571+00:00,Gawa (ガワ),UC9BJ3EtKFh-XQN870I4Q4wg,False,False,False,アーセナル見てからだと、見るのがキツかった。
LCC.EhwKGkNON0lxS0tSMW84REZRTTlyUVlka0dRQUNn,2025-09-14 01:15:30.803726+00:00,おにぎりマサオ,UCqs6M4J2RRi76d6zcLVOFow,False,False,False,引いた時のマドリーはほんと硬いな
LCC.EhwKGkNQakltYWFSMW84REZlX0R3Z1FkblpJc0Zn,2025-09-14 01:15:38.946535+00:00,奈良如来,UCHQF05h8e-QktQBCKede9bw,False,False,False,ソシエダ勝てるのこれ
LCC.EhwKGkNQREh1cW1SMW84REZYVEN3Z1FkMm9BUkN3,2025-09-14 01:15:45.781939+00:00,講釈公爵,UCxCIpnzrZq5jBXyqXxcvA2Q,False,False,False,パークザバスした時のマドリーはガチ
LCC.EhwKGkNKLW9rYXVSMW84REZjX0V3Z1FkN0JFRk9B,2025-09-14 01:15:49.295697+00:00,m f,UCWnfG4U-leRlHFPTMx0biyA,False,False,False,アランブルのテンポが悪すぎてビルドアップの時にひっかかる
LCC.EhwKGkNLUHN4NnlSMW84REZjN0x3Z1FkaWdBZVZ3,2025-09-14 01:15:52.287011+00:00,甘党,UCMbYicvcXL53McStkLlfY2A,False,False,False,レミーロもちょいキレてなかった？
LCC.EhwKGkNOcU45cXlSMW84REZRTTlyUVlka0dRQUNn,2025-09-14 01:15:53.044635+00:00,とある,UCe0kGAn5sE1wPOZvA9OhQTQ,False,False,False,アロンソの徹底守備は崩すのは無理だ
LCC.EhwKGkNKVFltN0tSMW84REZaYkh3Z1FkVk5BVTJR,2025-09-14 01:16:04.146620+00:00,ももか,UCBEA7393cCOJ6oeT09s4NDQ,False,False,False,ソシエダが謎にタッチ多いから安心して守れました
LCC.EhwKGkNPZjVucktSMW84REZlM0p3Z1FkajdFSUJ3,2025-09-14 01:16:04.200662+00:00,おちゃ,UCokYk2RJ5e7hcvJQZ4cy4-w,False,False,False,レオザさんはソシエダ降格の可能性はあると思いますか
LCC.EhwKGkNKRDAzN09SMW84REZkUURyUVlkclBBdnZB,2025-09-14 01:16:07.372383+00:00,来世はひとなみ,UC1HjLO5RkOQ5zcPolFmuO5A,False,False,False,ただの日本人サポ目線も欲しいです
LCC.EhwKGkNQNzM5cmVSMW84REZUYkR3Z1FkZzk0RkZR,2025-09-14 01:16:16.129882+00:00,ミルクティーgg,UCCVI1c1S1Ca84s22JOYsjxQ,False,False,False,スピメンディいなくなってもう見てられんな
LCC.EhwKGkNLTE03N21SMW84REZWUER3Z1FkV3VNazdn,2025-09-14 01:16:20.218614+00:00,グル,UCoUFHgRyEJCWZ988VHG23Xg,False,False,False,共有力高い人が抜けるときついすね
LCC.EhwKGkNKVGUtcnFSMW84REZjVEh3Z1FkNkZraHRR,2025-09-14 01:16:22.488323+00:00,かふぃ,UCwLwgnQHlgiYtlFT0EZyntQ,False,False,False,久保ブチギレの顔してるな
LCC.EhwKGkNMNjZfTHFSMW84REZkTWtyUVlkelE4aF9B,2025-09-14 01:16:22.509316+00:00,Cut fruits ,UCCWYsc_RXEdKlhvMKFJfTEA,False,False,False,トラオレ放出されてるしなー
LCC.EhwKGkNNMy15YjJSMW84REZTREV3Z1FkSlNzZlp3,2025-09-14 01:16:27.981868+00:00,ああ,UCmldnXaJ971jQsk6niKkNow,False,False,False,現地のソシエダサポで戦術分かる人からしたら地獄そう
LCC.EhwKGkNOdUNvcjZSMW84REZVY0lyUVlkSXBnRDdn,2025-09-14 01:16:29.416148+00:00,金太郎,UC_7s2MONfDqOPAuLt1f5gQg,False,False,False,やっぱりソシエダはマドリーと相性いいね、他のチームだともっとボコボコにされてそうやな。
LCC.EhwKGkNJS003Y0dSMW84REZZTER3Z1FkeFFRVy1B,2025-09-14 01:16:36.946301+00:00,bcad,UCW0SDougVhOjsFbG-v737EA,False,False,False,手出しちゃう癖あるよね
LCC.EhwKGkNNUDk4OE9SMW84REZRX0l3Z1FkZWpnWjNB,2025-09-14 01:16:41.254554+00:00,やっち,UCPkeHYJnJnA-WKYuDyJQg7w,False,False,False,シュワーボの公式戦の日に練習することってあるんですか？
LCC.EhwKGkNLZngxc3VSMW84REZmSER3Z1FkTnFVWU53,2025-09-14 01:16:57.547345+00:00,ミルクティーgg,UCCVI1c1S1Ca84s22JOYsjxQ,False,False,False,スピメンディー居なくなってもう見てられん
LCC.EhwKGkNNaUxtODJSMW84REZlM0p3Z1FkajdFSUJ3,2025-09-14 01:17:00.767536+00:00,Arthür / アーサー,UCUZuOHv5ZbVPPucqJTj2Eaw,False,False,False,世界陸上の分析配信は予定ありますか
LCC.EhwKGkNQQzJodFdSMW84REZlM0p3Z1FkajdFSUJ3,2025-09-14 01:17:17.199361+00:00,らら,UC8oRxajN4nCiQgqtEFvp3ew,False,False,False,ソシエダはB上がりがとにかくかかってる
LCC.EhwKGkNPWG52OWFSMW84REZWUER3Z1FkV3VNazdn,2025-09-14 01:17:20.236286+00:00,yuki,UCFYAcBbBt3WCveqs28vki7Q,False,False,False,明日というか今日公式戦大変ですね
LCC.EhwKGkNLZjF1OWVSMW84REZjYy1yUVlkektjMU93,2025-09-14 01:17:22.278367+00:00,yy tt,UCmvFEkX6SYr7usw2jfuFQOA,False,False,False,明らかではないからイエローやろ、手使ってるかどうかは関係ない
LCC.EhwKGkNKTHc0ZGVSMW84REZmSER3Z1FkTnFVWU53,2025-09-14 01:17:22.893715+00:00,Vamo ,UCAw9A_-2KiLODVq3lt_0d4g,False,False,False,あとトラオレ
LCC.EhwKGkNJUDR5OXFSMW84REZRTTlyUVlka0dRQUNn,2025-09-14 01:17:28.823949+00:00,甘党,UCMbYicvcXL53McStkLlfY2A,False,False,False,お疲れ様でした
LCC.EhwKGkNQSGw1dHlSMW84REZjVEh3Z1FkNkZraHRR,2025-09-14 01:17:33.457514+00:00,やっち,UCPkeHYJnJnA-WKYuDyJQg7w,False,False,False,明日頑張ってください！
LCC.EhwKGkNMM09fTjJSMW84REZkUURyUVlkclBBdnZB,2025-09-14 01:17:35.925837+00:00,Hayato,UCGjjx6rsUriOZmyI1MQq-ZA,False,False,False,ありがとうございました！
LCC.EhwKGkNKNjg2ZDZSMW84REZVY0lyUVlkSXBnRDdn,2025-09-14 01:17:37.703487+00:00,エテポンゲ,UCoWUbVO7dhkiba6XWQk5bpw,False,False,False,ラ・レアルはレミーロ、スビメンディ、ブライス・メンデスのチームだと思っていたから
LCC.EhwKGkNQdW1pTi1SMW84REZlX0R3Z1FkblpJc0Zn,2025-09-14 01:17:38.200188+00:00,ヤマザキパン,UCIyMFZunMEu2ZEFuTGPdlKA,False,False,False,ブライスメンデスはいつも良い
LCC.EhwKGkNJekwtOS1SMW84REZYTVlyUVlkS244SXF3,2025-09-14 01:17:40.098494+00:00,ゴットー,UC8owdKScPolERLJAewxTNCA,False,False,False,お疲れ様です
LCC.EhwKGkNORHEzLUNSMW84REZjYy1yUVlkektjMU93,2025-09-14 01:17:41.731479+00:00,ややゆゆ,UC2rkgXdHUZlq11TXCwLLZwA,False,False,False,シュワーボふぁいと
LCC.EhwKGkNJU2M1dUNSMW84REZWTVRyUVlkRkpRb2Rn,2025-09-14 01:17:41.846658+00:00,クルルドカズ,UCDd5qhAnTSJzKJkBH2pq6kg,False,False,False,明日楽しみにしてます！
LCC.EhwKGkNKNzVodUtSMW84REZRckR3Z1FkOXRRZzFR,2025-09-14 01:17:44.478602+00:00,あーちゃ,UCaOzm6QfvEKMzRevkTWDrZA,False,False,False,お疲れ様でした
LCC.EhwKGkNOVE9oT09SMW84REZYTVlyUVlkS244SXF3,2025-09-14 01:17:46.540158+00:00,ヤマザキパン,UCIyMFZunMEu2ZEFuTGPdlKA,False,False,False,今日の試合応援してます！
LCC.EhwKGkNKVHFsZU9SMW84REZTTW1yUVlkaENBU2ZB,2025-09-14 01:17:46.811691+00:00,ぷにまる,UCaq9UZ84hj8BRVtg8omZlVA,False,False,False,おやすみー
LCC.EhwKGkNQN0d1LU9SMW84REZRX0l3Z1FkZWpnWjNB,2025-09-14 01:17:47.429495+00:00,ぱんさーセカンド,UChSh3-I8KlzjLPH0LtNvvsA,False,False,False,お疲れ様でした
LCC.EhwKGkNMdnA1dU9SMW84REZRX0l3Z1FkZWpnWjNB,2025-09-14 01:17:48.137916+00:00,Sen兵衛,UC6BE9YwP85MyptZX8AGwicQ,False,False,False,お疲れ様でした
LCC.EhwKGkNJR211T1dSMW84REZUYkR3Z1FkZzk0RkZR,2025-09-14 01:17:51.574605+00:00,R,UC4sq15Yl9uASvtMxsA7l15g,False,False,False,メリーのスビメンディブライスの中盤すごかったな
LCC.EhwKGkNPR0lsZW1SMW84REZZTER3Z1FkeFFRVy1B,2025-09-14 01:17:59.382150+00:00,クルルドカズ,UCDd5qhAnTSJzKJkBH2pq6kg,False,False,False,シュワーボバモス！
LCC.EhwKGkNPV3o3dS1SMW84REZRZkR3Z1FkU0lNdXJR,2025-09-14 01:18:13.426767+00:00,さく,UC_khE2yz4BXfVGnisYNagmg,False,False,False,頑張ってください！
